466.getKey,15,true
467.getPlot,14,true
468.getIndexOf,14,true
469.getDomainAxisForDataset,14,true
470.requireNonNegative,15,true
471.getDomainAxis,15,true
472.getRange,14,true
473.findRangeBounds,14,true
474.nullNotPermitted,15,true
475.iterateToFindRangeBounds,15,true
476.nullNotPermitted,16,true
477.nullNotPermitted,16,true
478.nullNotPermitted,16,true
479.indexOf,16,true
480.getSeriesCount,17,true
481.getSeriesKey,17,true
482.getSeries,18,true
483.getSeriesCount,19,true
484.getKey,18,true
485.getItemCount,16,true
486.getSeries,17,true
487.getSeriesCount,18,true
488.getItemCount,17,true
489.getXValue,16,true
490.getX,17,true
491.getX,18,true
492.getRawDataItem,19,true
493.getX,19,true
494.getYValue,16,true
495.getY,17,true
496.getY,18,true
497.getRawDataItem,19,true
498.getY,19,true
499.contains,16,true
500.getXValue,16,true
501.getX,17,true
502.getX,18,true
503.getRawDataItem,19,true
504.getX,19,true
505.getYValue,16,true
506.getY,17,true
507.getY,18,true
508.getRawDataItem,19,true
509.getY,19,true
510.contains,16,true
511.getXValue,16,true
512.getX,17,true
513.getX,18,true
514.getRawDataItem,19,true
515.getX,19,true
516.getYValue,16,true
517.getY,17,true
518.getY,18,true
519.getRawDataItem,19,true
520.getY,19,true
521.contains,16,true
522.combine,12,true
523.getAnnotations,12,true
524.getUpperBound,11,true
525.getLowerBound,11,true
526.getAutoRangeIncludesZero,11,true
527.getFixedAutoRange,11,true
528.getAutoRangeMinimumSize,11,true
529.getAutoRangeStickyZero,11,true
530.getUpperMargin,11,true
531.getLowerMargin,11,true
532.setRange,11,true
533.nullNotPermitted,12,true
534.getLength,12,true
535.fireChangeEvent,8,true
536.notifyListeners,9,true
537.nullNotPermitted,5,true
538.setChart,5,true
539.addChangeListener,5,true
540.nullNotPermitted,5,true
541.nullNotPermitted,5,true
542.nullNotPermitted,5,true
543.nullNotPermitted,5,true
544.nullNotPermitted,5,true
545.nullNotPermitted,5,true
546.setPadding,5,true
547.nullNotPermitted,6,true
548.nullNotPermitted,5,true
549.setMargin,5,true
550.nullNotPermitted,6,true
551.setBackgroundPaint,5,true
552.notifyListeners,6,true
553.setPosition,5,true
554.nullNotPermitted,6,true
555.notifyListeners,6,true
556.addChangeListener,5,true
557.nullNotPermitted,5,true
558.nullNotPermitted,5,true
559.nullNotPermitted,5,true
560.nullNotPermitted,5,true
561.setPadding,5,true
562.nullNotPermitted,6,true
563.addChangeListener,5,true
564.apply,5,true
565.nullNotPermitted,6,true
566.getTitle,6,true
567.setFont,6,true
568.nullNotPermitted,7,true
569.notifyListeners,7,true
570.titleChanged,8,true
571.setChart,9,true
572.notifyListeners,9,true
573.setPaint,6,true
574.nullNotPermitted,7,true
575.getSubtitleCount,6,true
576.getSubtitle,6,true
577.getSubtitleCount,7,true
578.applyToTitle,6,true
579.getBackgroundPaint,7,true
580.setBackgroundPaint,7,true
581.notifyListeners,8,true
582.titleChanged,9,true
583.setChart,10,true
584.notifyListeners,10,true
585.setItemFont,7,true
586.nullNotPermitted,8,true
587.notifyListeners,8,true
588.titleChanged,9,true
589.setChart,10,true
590.notifyListeners,10,true
591.setItemPaint,7,true
592.nullNotPermitted,8,true
593.notifyListeners,8,true
594.titleChanged,9,true
595.setChart,10,true
596.notifyListeners,10,true
597.getWrapper,7,true
598.setBackgroundPaint,6,true
599.fireChartChanged,7,true
600.notifyListeners,8,true
601.getPlot,6,true
602.applyToPlot,6,true
603.nullNotPermitted,7,true
604.getDrawingSupplier,7,true
605.getParent,8,true
606.getDrawingSupplier,7,true
607.clone,8,true
608.setDrawingSupplier,7,true
609.fireChangeEvent,8,true
610.notifyListeners,9,true
611.plotChanged,10,true
612.setChart,11,true
613.notifyListeners,11,true
614.getBackgroundPaint,7,true
615.setBackgroundPaint,7,true
616.fireChangeEvent,8,true
617.notifyListeners,9,true
618.plotChanged,10,true
619.setChart,11,true
620.notifyListeners,11,true
621.setOutlinePaint,7,true
622.fireChangeEvent,8,true
623.notifyListeners,9,true
624.plotChanged,10,true
625.setChart,11,true
626.notifyListeners,11,true
627.applyToXYPlot,7,true
628.setAxisOffset,8,true
629.nullNotPermitted,9,true
630.fireChangeEvent,9,true
631.notifyListeners,10,true
632.plotChanged,11,true
633.setChart,12,true
634.notifyListeners,12,true
635.setDomainZeroBaselinePaint,8,true
636.nullNotPermitted,9,true
637.fireChangeEvent,9,true
638.notifyListeners,10,true
639.plotChanged,11,true
640.setChart,12,true
641.notifyListeners,12,true
642.setRangeZeroBaselinePaint,8,true
643.nullNotPermitted,9,true
644.fireChangeEvent,9,true
645.notifyListeners,10,true
646.plotChanged,11,true
647.setChart,12,true
648.notifyListeners,12,true
649.setDomainGridlinePaint,8,true
650.nullNotPermitted,9,true
651.fireChangeEvent,9,true
652.notifyListeners,10,true
653.plotChanged,11,true
654.setChart,12,true
655.notifyListeners,12,true
656.setRangeGridlinePaint,8,true
657.nullNotPermitted,9,true
658.fireChangeEvent,9,true
659.notifyListeners,10,true
660.plotChanged,11,true
661.setChart,12,true
662.notifyListeners,12,true
663.setDomainCrosshairPaint,8,true
664.nullNotPermitted,9,true
665.fireChangeEvent,9,true
666.notifyListeners,10,true
667.plotChanged,11,true
668.setChart,12,true
669.notifyListeners,12,true
670.setRangeCrosshairPaint,8,true
671.nullNotPermitted,9,true
672.fireChangeEvent,9,true
673.notifyListeners,10,true
674.plotChanged,11,true
675.setChart,12,true
676.notifyListeners,12,true
677.setShadowGenerator,8,true
678.fireChangeEvent,9,true
679.notifyListeners,10,true
680.plotChanged,11,true
681.setChart,12,true
682.notifyListeners,12,true
683.getDomainAxisCount,8,true
684.getDomainAxis,8,true
685.applyToValueAxis,8,true
686.setLabelFont,9,true
687.nullNotPermitted,10,true
688.fireChangeEvent,10,true
689.notifyListeners,11,true
690.axisChanged,12,true
691.fireChangeEvent,13,true
692.notifyListeners,14,true
693.plotChanged,15,true
694.setChart,16,true
695.notifyListeners,16,true
696.setLabelPaint,9,true
697.nullNotPermitted,10,true
698.fireChangeEvent,10,true
699.notifyListeners,11,true
700.axisChanged,12,true
701.fireChangeEvent,13,true
702.notifyListeners,14,true
703.plotChanged,15,true
704.setChart,16,true
705.notifyListeners,16,true
706.setTickLabelFont,9,true
707.nullNotPermitted,10,true
708.fireChangeEvent,10,true
709.notifyListeners,11,true
710.axisChanged,12,true
711.fireChangeEvent,13,true
712.notifyListeners,14,true
713.plotChanged,15,true
714.setChart,16,true
715.notifyListeners,16,true
716.setTickLabelPaint,9,true
717.nullNotPermitted,10,true
718.fireChangeEvent,10,true
719.notifyListeners,11,true
720.axisChanged,12,true
721.fireChangeEvent,13,true
722.notifyListeners,14,true
723.plotChanged,15,true
724.setChart,16,true
725.notifyListeners,16,true
726.getRangeAxisCount,8,true
727.getRangeAxis,8,true
728.applyToValueAxis,8,true
729.setLabelFont,9,true
730.nullNotPermitted,10,true
731.fireChangeEvent,10,true
732.notifyListeners,11,true
733.axisChanged,12,true
734.fireChangeEvent,13,true
735.notifyListeners,14,true
736.plotChanged,15,true
737.setChart,16,true
738.notifyListeners,16,true
739.setLabelPaint,9,true
740.nullNotPermitted,10,true
741.fireChangeEvent,10,true
742.notifyListeners,11,true
743.axisChanged,12,true
744.fireChangeEvent,13,true
745.notifyListeners,14,true
746.plotChanged,15,true
747.setChart,16,true
748.notifyListeners,16,true
749.setTickLabelFont,9,true
750.nullNotPermitted,10,true
751.fireChangeEvent,10,true
752.notifyListeners,11,true
753.axisChanged,12,true
754.fireChangeEvent,13,true
755.notifyListeners,14,true
756.plotChanged,15,true
757.setChart,16,true
758.notifyListeners,16,true
759.setTickLabelPaint,9,true
760.nullNotPermitted,10,true
761.fireChangeEvent,10,true
762.notifyListeners,11,true
763.axisChanged,12,true
764.fireChangeEvent,13,true
765.notifyListeners,14,true
766.plotChanged,15,true
767.setChart,16,true
768.notifyListeners,16,true
769.getRendererCount,8,true
770.getRenderer,8,true
771.applyToXYItemRenderer,8,true
772.nullNotPermitted,9,true
773.applyToAbstractRenderer,9,true
774.getAutoPopulateSeriesPaint,10,true
775.clearSeriesPaints,10,true
776.clear,11,true
777.getAutoPopulateSeriesStroke,10,true
778.clearSeriesStrokes,10,true
779.clear,11,true
780.setDefaultItemLabelFont,9,true
781.nullNotPermitted,10,true
782.setDefaultItemLabelFont,10,true
783.fireChangeEvent,11,true
784.notifyListeners,12,true
785.rendererChanged,13,true
786.getSeriesVisibilityChanged,14,true
787.fireChangeEvent,14,true
788.notifyListeners,15,true
789.plotChanged,16,true
790.setChart,17,true
791.notifyListeners,17,true
792.setDefaultItemLabelPaint,9,true
793.setDefaultItemLabelPaint,10,true
794.nullNotPermitted,11,true
795.fireChangeEvent,11,true
796.notifyListeners,12,true
797.rendererChanged,13,true
798.getSeriesVisibilityChanged,14,true
799.fireChangeEvent,14,true
800.notifyListeners,15,true
801.plotChanged,16,true
802.setChart,17,true
803.notifyListeners,17,true
804.getAnnotations,8,true
805.testDrawWithNullInfo,1,true
806.draw,2,true
807.notifyListeners,3,true
808.isBorderVisible,3,true
809.trim,3,true
810.calculateLeftInset,4,true
811.calculateRightInset,4,true
812.calculateTopInset,4,true
813.calculateBottomInset,4,true
814.isVisible,3,true
815.drawTitle,3,true
816.nullNotPermitted,4,true
817.nullNotPermitted,4,true
818.getPosition,4,true
819.nullNotPermitted,4,true
820.nullNotPermitted,4,true
821.nullNotPermitted,4,true
822.nullNotPermitted,4,true
823.setGenerateEntities,4,true
824.arrange,4,true
825.toContentConstraint,5,true
826.nullNotPermitted,6,true
827.getWidth,6,true
828.getWidthRange,6,true
829.getHeight,6,true
830.getHeightRange,6,true
831.trimToContentWidth,6,true
832.trimWidth,7,true
833.calculateLeftInset,8,true
834.calculateRightInset,8,true
835.getInsets,7,true
836.trimWidth,7,true
837.calculateLeftInset,8,true
838.calculateRightInset,8,true
839.trimWidth,7,true
840.calculateLeftInset,8,true
841.calculateRightInset,8,true
842.trimToContentHeight,6,true
843.trimHeight,7,true
844.calculateTopInset,8,true
845.calculateBottomInset,8,true
846.getInsets,7,true
847.trimHeight,7,true
848.calculateTopInset,8,true
849.calculateBottomInset,8,true
850.trimHeight,7,true
851.calculateTopInset,8,true
852.calculateBottomInset,8,true
853.trimToContentWidth,6,true
854.getLowerBound,7,true
855.getUpperBound,7,true
856.getUpperBound,7,true
857.trimToContentWidth,7,true
858.trimWidth,8,true
859.calculateLeftInset,9,true
860.calculateRightInset,9,true
861.getInsets,8,true
862.trimWidth,8,true
863.calculateLeftInset,9,true
864.calculateRightInset,9,true
865.trimWidth,8,true
866.calculateLeftInset,9,true
867.calculateRightInset,9,true
868.trimToContentHeight,6,true
869.getLowerBound,7,true
870.getUpperBound,7,true
871.getUpperBound,7,true
872.trimToContentHeight,7,true
873.trimHeight,8,true
874.calculateTopInset,9,true
875.calculateBottomInset,9,true
876.getInsets,8,true
877.trimHeight,8,true
878.calculateTopInset,9,true
879.calculateBottomInset,9,true
880.trimHeight,8,true
881.calculateTopInset,9,true
882.calculateBottomInset,9,true
883.getWidthConstraintType,6,true
884.getHeightConstraintType,6,true
885.nullNotPermitted,6,true
886.nullNotPermitted,6,true
887.getWidthConstraintType,5,true
888.getHeightConstraintType,5,true
889.getWidthRange,5,true
890.getHeightRange,5,true
891.arrangeRR,5,true
892.getPosition,6,true
893.getUpperBound,6,true
894.createTextBlock,6,true
895.nextLineBreak,7,true
896.getStringWidth,8,true
897.getTextBounds,9,true
898.getStringWidth,8,true
899.getTextBounds,9,true
900.addLine,7,true
901.addLine,8,true
902.setLineAlignment,6,true
903.calculateDimensions,6,true
904.calculateDimensions,7,true
905.calculateDimensions,8,true
906.getTextBounds,9,true
907.getWidth,8,true
908.getHeight,8,true
909.getWidth,7,true
910.getHeight,7,true
911.getWidth,5,true
912.calculateTotalWidth,5,true
913.extendWidth,6,true
914.calculateLeftOutset,7,true
915.calculateRightOutset,7,true
916.getInsets,6,true
917.extendWidth,6,true
918.calculateLeftOutset,7,true
919.calculateRightOutset,7,true
920.extendWidth,6,true
921.calculateLeftOutset,7,true
922.calculateRightOutset,7,true
923.getHeight,5,true
924.calculateTotalHeight,5,true
925.extendHeight,6,true
926.calculateTopOutset,7,true
