From,To,Overlap
ConstructorInvoker.java,Failures.java,0.08243727598566308
Failures.java,ConstructorInvoker.java,0.08243727598566308
ConstructorInvoker.java,Integers.java,0.152
Integers.java,ConstructorInvoker.java,0.152
ConstructorInvoker.java,IterableDiff.java,0.16129032258064516
IterableDiff.java,ConstructorInvoker.java,0.16129032258064516
ConstructorInvoker.java,Iterables.java,0.019983347210657785
Iterables.java,ConstructorInvoker.java,0.019983347210657785
ConstructorInvoker.java,Lists.java,0.07142857142857142
Lists.java,ConstructorInvoker.java,0.07142857142857142
ConstructorInvoker.java,Numbers.java,0.05750798722044728
Numbers.java,ConstructorInvoker.java,0.05750798722044728
ConstructorInvoker.java,Objects.java,0.024891774891774892
Objects.java,ConstructorInvoker.java,0.024891774891774892
ConstructorInvoker.java,Predicates.java,0.16037735849056603
Predicates.java,ConstructorInvoker.java,0.16037735849056603
ConstructorInvoker.java,StandardComparisonStrategy.java,0.0846774193548387
StandardComparisonStrategy.java,ConstructorInvoker.java,0.0846774193548387
ConstructorInvoker.java,Strings.java,0.02433862433862434
Strings.java,ConstructorInvoker.java,0.02433862433862434
ConstructorInvoker.java,Throwables.java,0.061046511627906974
Throwables.java,ConstructorInvoker.java,0.061046511627906974
ConstructorInvoker.java,TypeComparators.java,0.125
TypeComparators.java,ConstructorInvoker.java,0.125
ConstructorInvoker.java,StandardRepresentation.java,0.03819444444444445
StandardRepresentation.java,ConstructorInvoker.java,0.03819444444444445
ConstructorInvoker.java,Arrays.java,0.09282700421940929
Arrays.java,ConstructorInvoker.java,0.09282700421940929
ConstructorInvoker.java,ArrayWrapperList.java,0.1564625850340136
ArrayWrapperList.java,ConstructorInvoker.java,0.1564625850340136
ConstructorInvoker.java,DateUtil.java,0.04782608695652174
DateUtil.java,ConstructorInvoker.java,0.04782608695652174
ConstructorInvoker.java,ClassUtils.java,0.14583333333333334
ClassUtils.java,ConstructorInvoker.java,0.14583333333333334
ConstructorInvoker.java,FieldSupport.java,0.07664233576642336
FieldSupport.java,ConstructorInvoker.java,0.07664233576642336
ConstructorInvoker.java,FieldUtils.java,0.10679611650485436
FieldUtils.java,ConstructorInvoker.java,0.10679611650485436
ConstructorInvoker.java,Introspection.java,0.1419753086419753
Introspection.java,ConstructorInvoker.java,0.1419753086419753
ConstructorInvoker.java,MemberUtils.java,0.13432835820895522
MemberUtils.java,ConstructorInvoker.java,0.13432835820895522
ConstructorInvoker.java,PropertyOrFieldSupport.java,0.14012738853503184
PropertyOrFieldSupport.java,ConstructorInvoker.java,0.14012738853503184
ConstructorInvoker.java,PropertySupport.java,0.08273381294964029
PropertySupport.java,ConstructorInvoker.java,0.08273381294964029
ConstructorInvoker.java,IterableUtil.java,0.11049723756906077
IterableUtil.java,ConstructorInvoker.java,0.11049723756906077
ConstructorInvoker.java,Lists.java,0.15
Lists.java,ConstructorInvoker.java,0.15
ConstructorInvoker.java,Objects.java,0.12138728323699421
Objects.java,ConstructorInvoker.java,0.12138728323699421
ConstructorInvoker.java,Preconditions.java,0.09813084112149532
Preconditions.java,ConstructorInvoker.java,0.09813084112149532
ConstructorInvoker.java,Strings.java,0.07903780068728522
Strings.java,ConstructorInvoker.java,0.07903780068728522
ConstructorInvoker.java,Throwables.java,0.11428571428571428
Throwables.java,ConstructorInvoker.java,0.11428571428571428
ConstructorInvoker.java,Assertions_assertThat_with_Boolean_Test.java,0.1958762886597938
Assertions_assertThat_with_Boolean_Test.java,ConstructorInvoker.java,0.1958762886597938
ConstructorInvoker.java,Assertions_assertThat_with_Character_Test.java,0.19387755102040816
Assertions_assertThat_with_Character_Test.java,ConstructorInvoker.java,0.19387755102040816
ConstructorInvoker.java,Assertions_tuple_Test.java,0.19540229885057472
Assertions_tuple_Test.java,ConstructorInvoker.java,0.19540229885057472
ConstructorInvoker.java,TestCondition.java,0.18691588785046728
TestCondition.java,ConstructorInvoker.java,0.18691588785046728
ConstructorInvoker.java,AnyOf_matches_Test.java,0.168141592920354
AnyOf_matches_Test.java,ConstructorInvoker.java,0.168141592920354
ConstructorInvoker.java,MapEntry_toString_Test.java,0.18556701030927836
MapEntry_toString_Test.java,ConstructorInvoker.java,0.18556701030927836
ConstructorInvoker.java,TextDescription_constructor_Test.java,0.1834862385321101
TextDescription_constructor_Test.java,ConstructorInvoker.java,0.1834862385321101
ConstructorInvoker.java,ShouldNotHaveDuplicates_create_Test.java,0.17094017094017094
ShouldNotHaveDuplicates_create_Test.java,ConstructorInvoker.java,0.17094017094017094
ConstructorInvoker.java,ByNameSingleExtractorTest.java,0.0846774193548387
ByNameSingleExtractorTest.java,ConstructorInvoker.java,0.0846774193548387
ConstructorInvoker.java,Properties_extractProperty_Test.java,0.16428571428571428
Properties_extractProperty_Test.java,ConstructorInvoker.java,0.16428571428571428
ConstructorInvoker.java,StandardComparisonStrategy_stringContains_Test.java,0.1956521739130435
StandardComparisonStrategy_stringContains_Test.java,ConstructorInvoker.java,0.1956521739130435
ConstructorInvoker.java,TypeComparators_Test.java,0.08762886597938144
TypeComparators_Test.java,ConstructorInvoker.java,0.08762886597938144
ConstructorInvoker.java,ClassBasedNavigableIterable_Test.java,0.17525773195876287
ClassBasedNavigableIterable_Test.java,ConstructorInvoker.java,0.17525773195876287
ConstructorInvoker.java,GenericNavigableAssert_Test.java,0.12738853503184713
GenericNavigableAssert_Test.java,ConstructorInvoker.java,0.12738853503184713
ConstructorInvoker.java,AbstractBaseRepresentationTest.java,0.18681318681318682
AbstractBaseRepresentationTest.java,ConstructorInvoker.java,0.18681318681318682
ConstructorInvoker.java,StandardRepresentation_toStringOf_Test.java,0.05357142857142857
StandardRepresentation_toStringOf_Test.java,ConstructorInvoker.java,0.05357142857142857
ConstructorInvoker.java,Employee.java,0.13533834586466165
Employee.java,ConstructorInvoker.java,0.13533834586466165
ConstructorInvoker.java,ExpectedException.java,0.0873015873015873
ExpectedException.java,ConstructorInvoker.java,0.0873015873015873
ConstructorInvoker.java,Name.java,0.12080536912751678
Name.java,ConstructorInvoker.java,0.12080536912751678
ConstructorInvoker.java,VehicleAssert.java,0.20202020202020202
VehicleAssert.java,ConstructorInvoker.java,0.20202020202020202
ConstructorInvoker.java,VehicleFactory.java,0.2037037037037037
VehicleFactory.java,ConstructorInvoker.java,0.2037037037037037
ConstructorInvoker.java,Arrays_hasOnlyNullElements_Test.java,0.168141592920354
Arrays_hasOnlyNullElements_Test.java,ConstructorInvoker.java,0.168141592920354
ConstructorInvoker.java,Employee.java,0.15178571428571427
Employee.java,ConstructorInvoker.java,0.15178571428571427
ConstructorInvoker.java,OtherStringTestComparator.java,0.19318181818181818
OtherStringTestComparator.java,ConstructorInvoker.java,0.19318181818181818
ConstructorInvoker.java,OtherStringTestComparatorWithAt.java,0.19318181818181818
OtherStringTestComparatorWithAt.java,ConstructorInvoker.java,0.19318181818181818
DescriptionFormatter.java,DescriptionFormatter.java,0.0
DescriptionFormatter.java,DescriptionFormatter.java,0.0
DescriptionFormatter.java,MessageFormatter.java,0.20300751879699247
MessageFormatter.java,DescriptionFormatter.java,0.20300751879699247
DescriptionFormatter.java,ShouldBeBetween.java,0.13725490196078433
ShouldBeBetween.java,DescriptionFormatter.java,0.13725490196078433
DescriptionFormatter.java,ShouldBeEqual.java,0.08532423208191127
ShouldBeEqual.java,DescriptionFormatter.java,0.08532423208191127
DescriptionFormatter.java,ShouldNotHaveDuplicates.java,0.21904761904761905
ShouldNotHaveDuplicates.java,DescriptionFormatter.java,0.21904761904761905
DescriptionFormatter.java,ByNameSingleExtractor.java,0.18
ByNameSingleExtractor.java,DescriptionFormatter.java,0.18
DescriptionFormatter.java,Extractors.java,0.1590909090909091
Extractors.java,DescriptionFormatter.java,0.1590909090909091
DescriptionFormatter.java,FieldsOrPropertiesExtractor.java,0.15503875968992248
FieldsOrPropertiesExtractor.java,DescriptionFormatter.java,0.15503875968992248
DescriptionFormatter.java,Properties.java,0.13218390804597702
Properties.java,DescriptionFormatter.java,0.13218390804597702
DescriptionFormatter.java,Tuple.java,0.13559322033898305
Tuple.java,DescriptionFormatter.java,0.13559322033898305
DescriptionFormatter.java,AbstractComparisonStrategy.java,0.14285714285714285
AbstractComparisonStrategy.java,DescriptionFormatter.java,0.14285714285714285
DescriptionFormatter.java,Arrays.java,0.031210986267166042
Arrays.java,DescriptionFormatter.java,0.031210986267166042
DescriptionFormatter.java,Booleans.java,0.20610687022900764
Booleans.java,DescriptionFormatter.java,0.20610687022900764
DescriptionFormatter.java,Characters.java,0.20930232558139536
Characters.java,DescriptionFormatter.java,0.20930232558139536
DescriptionFormatter.java,CommonValidations.java,0.085
CommonValidations.java,DescriptionFormatter.java,0.085
DescriptionFormatter.java,Comparables.java,0.07507507507507508
Comparables.java,DescriptionFormatter.java,0.07507507507507508
DescriptionFormatter.java,ComparatorBasedComparisonStrategy.java,0.08641975308641975
ComparatorBasedComparisonStrategy.java,DescriptionFormatter.java,0.08641975308641975
DescriptionFormatter.java,Conditions.java,0.14917127071823205
Conditions.java,DescriptionFormatter.java,0.14917127071823205
DescriptionFormatter.java,Failures.java,0.10622710622710622
Failures.java,DescriptionFormatter.java,0.10622710622710622
DescriptionFormatter.java,Integers.java,0.21008403361344538
Integers.java,DescriptionFormatter.java,0.21008403361344538
DescriptionFormatter.java,IterableDiff.java,0.13559322033898305
IterableDiff.java,DescriptionFormatter.java,0.13559322033898305
DescriptionFormatter.java,Iterables.java,0.0200836820083682
Iterables.java,DescriptionFormatter.java,0.0200836820083682
DescriptionFormatter.java,Lists.java,0.08181818181818182
Lists.java,DescriptionFormatter.java,0.08181818181818182
DescriptionFormatter.java,Numbers.java,0.06840390879478828
Numbers.java,DescriptionFormatter.java,0.06840390879478828
DescriptionFormatter.java,Objects.java,0.026143790849673203
Objects.java,DescriptionFormatter.java,0.026143790849673203
DescriptionFormatter.java,Predicates.java,0.25
Predicates.java,DescriptionFormatter.java,0.25
DescriptionFormatter.java,StandardComparisonStrategy.java,0.09917355371900827
StandardComparisonStrategy.java,DescriptionFormatter.java,0.09917355371900827
DescriptionFormatter.java,Strings.java,0.026624068157614485
Strings.java,DescriptionFormatter.java,0.026624068157614485
DescriptionFormatter.java,Throwables.java,0.07692307692307693
Throwables.java,DescriptionFormatter.java,0.07692307692307693
DescriptionFormatter.java,TypeComparators.java,0.12987012987012986
TypeComparators.java,DescriptionFormatter.java,0.12987012987012986
DescriptionFormatter.java,StandardRepresentation.java,0.03684210526315789
StandardRepresentation.java,DescriptionFormatter.java,0.03684210526315789
DescriptionFormatter.java,Arrays.java,0.09523809523809523
Arrays.java,DescriptionFormatter.java,0.09523809523809523
DescriptionFormatter.java,ArrayWrapperList.java,0.15602836879432624
ArrayWrapperList.java,DescriptionFormatter.java,0.15602836879432624
DescriptionFormatter.java,DateUtil.java,0.04405286343612335
DateUtil.java,DescriptionFormatter.java,0.04405286343612335
DescriptionFormatter.java,ClassUtils.java,0.14492753623188406
ClassUtils.java,DescriptionFormatter.java,0.14492753623188406
DescriptionFormatter.java,FieldSupport.java,0.07462686567164178
FieldSupport.java,DescriptionFormatter.java,0.07462686567164178
DescriptionFormatter.java,FieldUtils.java,0.105
FieldUtils.java,DescriptionFormatter.java,0.105
DescriptionFormatter.java,Introspection.java,0.1346153846153846
Introspection.java,DescriptionFormatter.java,0.1346153846153846
DescriptionFormatter.java,MemberUtils.java,0.1171875
MemberUtils.java,DescriptionFormatter.java,0.1171875
DescriptionFormatter.java,PropertyOrFieldSupport.java,0.11920529801324503
PropertyOrFieldSupport.java,DescriptionFormatter.java,0.11920529801324503
DescriptionFormatter.java,PropertySupport.java,0.09926470588235294
PropertySupport.java,DescriptionFormatter.java,0.09926470588235294
DescriptionFormatter.java,IterableUtil.java,0.11428571428571428
IterableUtil.java,DescriptionFormatter.java,0.11428571428571428
DescriptionFormatter.java,Lists.java,0.14285714285714285
Lists.java,DescriptionFormatter.java,0.14285714285714285
DescriptionFormatter.java,Objects.java,0.12574850299401197
Objects.java,DescriptionFormatter.java,0.12574850299401197
DescriptionFormatter.java,Preconditions.java,0.10096153846153846
Preconditions.java,DescriptionFormatter.java,0.10096153846153846
DescriptionFormatter.java,Strings.java,0.07719298245614035
Strings.java,DescriptionFormatter.java,0.07719298245614035
DescriptionFormatter.java,Throwables.java,0.10784313725490197
Throwables.java,DescriptionFormatter.java,0.10784313725490197
DescriptionFormatter.java,Assertions_assertThat_with_Boolean_Test.java,0.1978021978021978
Assertions_assertThat_with_Boolean_Test.java,DescriptionFormatter.java,0.1978021978021978
DescriptionFormatter.java,Assertions_assertThat_with_Character_Test.java,0.1956521739130435
Assertions_assertThat_with_Character_Test.java,DescriptionFormatter.java,0.1956521739130435
DescriptionFormatter.java,Assertions_tuple_Test.java,0.19753086419753085
Assertions_tuple_Test.java,DescriptionFormatter.java,0.19753086419753085
DescriptionFormatter.java,TestCondition.java,0.1782178217821782
TestCondition.java,DescriptionFormatter.java,0.1782178217821782
DescriptionFormatter.java,AnyOf_matches_Test.java,0.1588785046728972
AnyOf_matches_Test.java,DescriptionFormatter.java,0.1588785046728972
DescriptionFormatter.java,MapEntry_toString_Test.java,0.18681318681318682
MapEntry_toString_Test.java,DescriptionFormatter.java,0.18681318681318682
DescriptionFormatter.java,TextDescription_constructor_Test.java,0.17475728155339806
TextDescription_constructor_Test.java,DescriptionFormatter.java,0.17475728155339806
DescriptionFormatter.java,ShouldNotHaveDuplicates_create_Test.java,0.17117117117117117
ShouldNotHaveDuplicates_create_Test.java,DescriptionFormatter.java,0.17117117117117117
DescriptionFormatter.java,ByNameSingleExtractorTest.java,0.06611570247933884
ByNameSingleExtractorTest.java,DescriptionFormatter.java,0.06611570247933884
DescriptionFormatter.java,Properties_extractProperty_Test.java,0.12686567164179105
Properties_extractProperty_Test.java,DescriptionFormatter.java,0.12686567164179105
DescriptionFormatter.java,StandardComparisonStrategy_stringContains_Test.java,0.19767441860465115
StandardComparisonStrategy_stringContains_Test.java,DescriptionFormatter.java,0.19767441860465115
DescriptionFormatter.java,TypeComparators_Test.java,0.0851063829787234
TypeComparators_Test.java,DescriptionFormatter.java,0.0851063829787234
DescriptionFormatter.java,ClassBasedNavigableIterable_Test.java,0.17582417582417584
ClassBasedNavigableIterable_Test.java,DescriptionFormatter.java,0.17582417582417584
DescriptionFormatter.java,GenericNavigableAssert_Test.java,0.10596026490066225
GenericNavigableAssert_Test.java,DescriptionFormatter.java,0.10596026490066225
DescriptionFormatter.java,AbstractBaseRepresentationTest.java,0.18823529411764706
AbstractBaseRepresentationTest.java,DescriptionFormatter.java,0.18823529411764706
DescriptionFormatter.java,StandardRepresentation_toStringOf_Test.java,0.04145077720207254
StandardRepresentation_toStringOf_Test.java,DescriptionFormatter.java,0.04145077720207254
DescriptionFormatter.java,Employee.java,0.12598425196850394
Employee.java,DescriptionFormatter.java,0.12598425196850394
DescriptionFormatter.java,ExpectedException.java,0.06910569105691057
ExpectedException.java,DescriptionFormatter.java,0.06910569105691057
DescriptionFormatter.java,Name.java,0.11188811188811189
Name.java,DescriptionFormatter.java,0.11188811188811189
DescriptionFormatter.java,VehicleAssert.java,0.17204301075268819
VehicleAssert.java,DescriptionFormatter.java,0.17204301075268819
DescriptionFormatter.java,VehicleFactory.java,0.16666666666666666
VehicleFactory.java,DescriptionFormatter.java,0.16666666666666666
DescriptionFormatter.java,Arrays_hasOnlyNullElements_Test.java,0.16822429906542055
Arrays_hasOnlyNullElements_Test.java,DescriptionFormatter.java,0.16822429906542055
DescriptionFormatter.java,Employee.java,0.1509433962264151
Employee.java,DescriptionFormatter.java,0.1509433962264151
DescriptionFormatter.java,OtherStringTestComparator.java,0.1951219512195122
OtherStringTestComparator.java,DescriptionFormatter.java,0.1951219512195122
DescriptionFormatter.java,OtherStringTestComparatorWithAt.java,0.1951219512195122
OtherStringTestComparatorWithAt.java,DescriptionFormatter.java,0.1951219512195122
MessageFormatter.java,MessageFormatter.java,0.0
MessageFormatter.java,MessageFormatter.java,0.0
MessageFormatter.java,ShouldBeBetween.java,0.12222222222222222
ShouldBeBetween.java,MessageFormatter.java,0.12222222222222222
MessageFormatter.java,ShouldBeEqual.java,0.096875
ShouldBeEqual.java,MessageFormatter.java,0.096875
MessageFormatter.java,ShouldNotHaveDuplicates.java,0.18181818181818182
ShouldNotHaveDuplicates.java,MessageFormatter.java,0.18181818181818182
MessageFormatter.java,ByNameSingleExtractor.java,0.1889763779527559
ByNameSingleExtractor.java,MessageFormatter.java,0.1889763779527559
MessageFormatter.java,Extractors.java,0.13836477987421383
Extractors.java,MessageFormatter.java,0.13836477987421383
MessageFormatter.java,FieldsOrPropertiesExtractor.java,0.14743589743589744
FieldsOrPropertiesExtractor.java,MessageFormatter.java,0.14743589743589744
MessageFormatter.java,Properties.java,0.13432835820895522
Properties.java,MessageFormatter.java,0.13432835820895522
MessageFormatter.java,Tuple.java,0.1310344827586207
Tuple.java,MessageFormatter.java,0.1310344827586207
MessageFormatter.java,AbstractComparisonStrategy.java,0.13218390804597702
AbstractComparisonStrategy.java,MessageFormatter.java,0.13218390804597702
MessageFormatter.java,Arrays.java,0.03743961352657005
Arrays.java,MessageFormatter.java,0.03743961352657005
MessageFormatter.java,Booleans.java,0.17088607594936708
Booleans.java,MessageFormatter.java,0.17088607594936708
MessageFormatter.java,Characters.java,0.17307692307692307
Characters.java,MessageFormatter.java,0.17307692307692307
MessageFormatter.java,CommonValidations.java,0.09251101321585903
CommonValidations.java,MessageFormatter.java,0.09251101321585903
MessageFormatter.java,Comparables.java,0.08611111111111111
Comparables.java,MessageFormatter.java,0.08611111111111111
MessageFormatter.java,ComparatorBasedComparisonStrategy.java,0.09259259259259259
ComparatorBasedComparisonStrategy.java,MessageFormatter.java,0.09259259259259259
MessageFormatter.java,Conditions.java,0.1346153846153846
Conditions.java,MessageFormatter.java,0.1346153846153846
MessageFormatter.java,Failures.java,0.11
Failures.java,MessageFormatter.java,0.11
MessageFormatter.java,Integers.java,0.1917808219178082
Integers.java,MessageFormatter.java,0.1917808219178082
MessageFormatter.java,IterableDiff.java,0.14482758620689656
IterableDiff.java,MessageFormatter.java,0.14482758620689656
MessageFormatter.java,Iterables.java,0.023731587561374796
Iterables.java,MessageFormatter.java,0.023731587561374796
MessageFormatter.java,Lists.java,0.08683473389355742
Lists.java,MessageFormatter.java,0.08683473389355742
MessageFormatter.java,Numbers.java,0.0688622754491018
Numbers.java,MessageFormatter.java,0.0688622754491018
MessageFormatter.java,Objects.java,0.030687830687830688
Objects.java,MessageFormatter.java,0.030687830687830688
MessageFormatter.java,Predicates.java,0.2047244094488189
Predicates.java,MessageFormatter.java,0.2047244094488189
MessageFormatter.java,StandardComparisonStrategy.java,0.09665427509293681
StandardComparisonStrategy.java,MessageFormatter.java,0.09665427509293681
MessageFormatter.java,Strings.java,0.032091097308488616
Strings.java,MessageFormatter.java,0.032091097308488616
MessageFormatter.java,Throwables.java,0.0821917808219178
Throwables.java,MessageFormatter.java,0.0821917808219178
MessageFormatter.java,TypeComparators.java,0.1270718232044199
TypeComparators.java,MessageFormatter.java,0.1270718232044199
MessageFormatter.java,StandardRepresentation.java,0.04187604690117253
StandardRepresentation.java,MessageFormatter.java,0.04187604690117253
MessageFormatter.java,Arrays.java,0.10465116279069768
Arrays.java,MessageFormatter.java,0.10465116279069768
MessageFormatter.java,ArrayWrapperList.java,0.15476190476190477
ArrayWrapperList.java,MessageFormatter.java,0.15476190476190477
MessageFormatter.java,DateUtil.java,0.04781704781704782
DateUtil.java,MessageFormatter.java,0.04781704781704782
MessageFormatter.java,ClassUtils.java,0.14545454545454545
ClassUtils.java,MessageFormatter.java,0.14545454545454545
MessageFormatter.java,FieldSupport.java,0.08135593220338982
FieldSupport.java,MessageFormatter.java,0.08135593220338982
MessageFormatter.java,FieldUtils.java,0.11013215859030837
FieldUtils.java,MessageFormatter.java,0.11013215859030837
MessageFormatter.java,Introspection.java,0.14207650273224043
Introspection.java,MessageFormatter.java,0.14207650273224043
MessageFormatter.java,MemberUtils.java,0.10967741935483871
MemberUtils.java,MessageFormatter.java,0.10967741935483871
MessageFormatter.java,PropertyOrFieldSupport.java,0.1348314606741573
PropertyOrFieldSupport.java,MessageFormatter.java,0.1348314606741573
MessageFormatter.java,PropertySupport.java,0.10033444816053512
PropertySupport.java,MessageFormatter.java,0.10033444816053512
MessageFormatter.java,IterableUtil.java,0.12376237623762376
IterableUtil.java,MessageFormatter.java,0.12376237623762376
MessageFormatter.java,Lists.java,0.143646408839779
Lists.java,MessageFormatter.java,0.143646408839779
MessageFormatter.java,Objects.java,0.12371134020618557
Objects.java,MessageFormatter.java,0.12371134020618557
MessageFormatter.java,Preconditions.java,0.10638297872340426
Preconditions.java,MessageFormatter.java,0.10638297872340426
MessageFormatter.java,Strings.java,0.08333333333333333
Strings.java,MessageFormatter.java,0.08333333333333333
MessageFormatter.java,Throwables.java,0.11255411255411256
Throwables.java,MessageFormatter.java,0.11255411255411256
MessageFormatter.java,Assertions_assertThat_with_Boolean_Test.java,0.17796610169491525
Assertions_assertThat_with_Boolean_Test.java,MessageFormatter.java,0.17796610169491525
MessageFormatter.java,Assertions_assertThat_with_Character_Test.java,0.17647058823529413
Assertions_assertThat_with_Character_Test.java,MessageFormatter.java,0.17647058823529413
MessageFormatter.java,Assertions_tuple_Test.java,0.17592592592592593
Assertions_tuple_Test.java,MessageFormatter.java,0.17592592592592593
MessageFormatter.java,TestCondition.java,0.1640625
TestCondition.java,MessageFormatter.java,0.1640625
MessageFormatter.java,AnyOf_matches_Test.java,0.14925373134328357
AnyOf_matches_Test.java,MessageFormatter.java,0.14925373134328357
MessageFormatter.java,MapEntry_toString_Test.java,0.1694915254237288
MapEntry_toString_Test.java,MessageFormatter.java,0.1694915254237288
MessageFormatter.java,TextDescription_constructor_Test.java,0.16153846153846155
TextDescription_constructor_Test.java,MessageFormatter.java,0.16153846153846155
MessageFormatter.java,ShouldNotHaveDuplicates_create_Test.java,0.15942028985507245
ShouldNotHaveDuplicates_create_Test.java,MessageFormatter.java,0.15942028985507245
MessageFormatter.java,ByNameSingleExtractorTest.java,0.07806691449814127
ByNameSingleExtractorTest.java,MessageFormatter.java,0.07806691449814127
MessageFormatter.java,Properties_extractProperty_Test.java,0.13664596273291926
Properties_extractProperty_Test.java,MessageFormatter.java,0.13664596273291926
MessageFormatter.java,StandardComparisonStrategy_stringContains_Test.java,0.17699115044247787
StandardComparisonStrategy_stringContains_Test.java,MessageFormatter.java,0.17699115044247787
MessageFormatter.java,TypeComparators_Test.java,0.08837209302325581
TypeComparators_Test.java,MessageFormatter.java,0.08837209302325581
MessageFormatter.java,ClassBasedNavigableIterable_Test.java,0.16101694915254236
ClassBasedNavigableIterable_Test.java,MessageFormatter.java,0.16101694915254236
MessageFormatter.java,GenericNavigableAssert_Test.java,0.11797752808988764
GenericNavigableAssert_Test.java,MessageFormatter.java,0.11797752808988764
MessageFormatter.java,AbstractBaseRepresentationTest.java,0.16964285714285715
AbstractBaseRepresentationTest.java,MessageFormatter.java,0.16964285714285715
MessageFormatter.java,StandardRepresentation_toStringOf_Test.java,0.05084745762711865
StandardRepresentation_toStringOf_Test.java,MessageFormatter.java,0.05084745762711865
MessageFormatter.java,Employee.java,0.12337662337662338
Employee.java,MessageFormatter.java,0.12337662337662338
MessageFormatter.java,ExpectedException.java,0.08058608058608059
ExpectedException.java,MessageFormatter.java,0.08058608058608059
MessageFormatter.java,Name.java,0.11176470588235295
Name.java,MessageFormatter.java,0.11176470588235295
MessageFormatter.java,VehicleAssert.java,0.175
VehicleAssert.java,MessageFormatter.java,0.175
MessageFormatter.java,VehicleFactory.java,0.17054263565891473
VehicleFactory.java,MessageFormatter.java,0.17054263565891473
MessageFormatter.java,Arrays_hasOnlyNullElements_Test.java,0.15671641791044777
Arrays_hasOnlyNullElements_Test.java,MessageFormatter.java,0.15671641791044777
MessageFormatter.java,Employee.java,0.14285714285714285
Employee.java,MessageFormatter.java,0.14285714285714285
MessageFormatter.java,OtherStringTestComparator.java,0.1743119266055046
OtherStringTestComparator.java,MessageFormatter.java,0.1743119266055046
MessageFormatter.java,OtherStringTestComparatorWithAt.java,0.1743119266055046
OtherStringTestComparatorWithAt.java,MessageFormatter.java,0.1743119266055046
ShouldBeBetween.java,ShouldBeBetween.java,0.0
ShouldBeBetween.java,ShouldBeBetween.java,0.0
ShouldBeBetween.java,ShouldBeEqual.java,0.10882352941176471
ShouldBeEqual.java,ShouldBeBetween.java,0.10882352941176471
ShouldBeBetween.java,ShouldNotHaveDuplicates.java,0.25
ShouldNotHaveDuplicates.java,ShouldBeBetween.java,0.25
ShouldBeBetween.java,ByNameSingleExtractor.java,0.14285714285714285
ByNameSingleExtractor.java,ShouldBeBetween.java,0.14285714285714285
ShouldBeBetween.java,Extractors.java,0.16201117318435754
Extractors.java,ShouldBeBetween.java,0.16201117318435754
ShouldBeBetween.java,FieldsOrPropertiesExtractor.java,0.17045454545454544
FieldsOrPropertiesExtractor.java,ShouldBeBetween.java,0.17045454545454544
ShouldBeBetween.java,Properties.java,0.13574660633484162
Properties.java,ShouldBeBetween.java,0.13574660633484162
ShouldBeBetween.java,Tuple.java,0.12727272727272726
Tuple.java,ShouldBeBetween.java,0.12727272727272726
ShouldBeBetween.java,AbstractComparisonStrategy.java,0.15463917525773196
AbstractComparisonStrategy.java,ShouldBeBetween.java,0.15463917525773196
ShouldBeBetween.java,Arrays.java,0.03537735849056604
Arrays.java,ShouldBeBetween.java,0.03537735849056604
ShouldBeBetween.java,Booleans.java,0.16292134831460675
Booleans.java,ShouldBeBetween.java,0.16292134831460675
ShouldBeBetween.java,Characters.java,0.17045454545454544
Characters.java,ShouldBeBetween.java,0.17045454545454544
ShouldBeBetween.java,CommonValidations.java,0.08906882591093117
CommonValidations.java,ShouldBeBetween.java,0.08906882591093117
ShouldBeBetween.java,Comparables.java,0.07894736842105263
Comparables.java,ShouldBeBetween.java,0.07894736842105263
ShouldBeBetween.java,ComparatorBasedComparisonStrategy.java,0.10344827586206896
ComparatorBasedComparisonStrategy.java,ShouldBeBetween.java,0.10344827586206896
ShouldBeBetween.java,Conditions.java,0.12719298245614036
Conditions.java,ShouldBeBetween.java,0.12719298245614036
ShouldBeBetween.java,Failures.java,0.090625
Failures.java,ShouldBeBetween.java,0.090625
ShouldBeBetween.java,Integers.java,0.18072289156626506
Integers.java,ShouldBeBetween.java,0.18072289156626506
ShouldBeBetween.java,IterableDiff.java,0.12727272727272726
IterableDiff.java,ShouldBeBetween.java,0.12727272727272726
ShouldBeBetween.java,Iterables.java,0.024154589371980676
Iterables.java,ShouldBeBetween.java,0.024154589371980676
ShouldBeBetween.java,Lists.java,0.07957559681697612
Lists.java,ShouldBeBetween.java,0.07957559681697612
ShouldBeBetween.java,Numbers.java,0.0847457627118644
Numbers.java,ShouldBeBetween.java,0.0847457627118644
ShouldBeBetween.java,Objects.java,0.03005181347150259
Objects.java,ShouldBeBetween.java,0.03005181347150259
ShouldBeBetween.java,Predicates.java,0.19727891156462585
Predicates.java,ShouldBeBetween.java,0.19727891156462585
ShouldBeBetween.java,StandardComparisonStrategy.java,0.10380622837370242
StandardComparisonStrategy.java,ShouldBeBetween.java,0.10380622837370242
ShouldBeBetween.java,Strings.java,0.030425963488843813
Strings.java,ShouldBeBetween.java,0.030425963488843813
ShouldBeBetween.java,Throwables.java,0.07792207792207792
Throwables.java,ShouldBeBetween.java,0.07792207792207792
ShouldBeBetween.java,TypeComparators.java,0.14427860696517414
TypeComparators.java,ShouldBeBetween.java,0.14427860696517414
ShouldBeBetween.java,StandardRepresentation.java,0.04862236628849271
StandardRepresentation.java,ShouldBeBetween.java,0.04862236628849271
ShouldBeBetween.java,Arrays.java,0.1079136690647482
